graph_id,node_id,label,train_mask,val_mask,test_mask,feat,X,Y,Z
1,21,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,16.01,1.46
1,22,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.31,17.51,1.46
1,23,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,4.07
1,24,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.31,5.01,4.36
1,25,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,14.51,4.36
1,26,13,False,True,False,"0.0,0.0,0.0,9.0,0.0",3.23,14.51,1.75
1,27,7,False,True,False,"0.0,0.0,1.0,6.75,19.575",0.75,7.25,4.35
1,28,13,False,True,False,"0.0,0.0,0.0,9.0,0.0",2.01,9.51,4.36
1,29,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.46
1,30,12,False,False,True,"0.0,1.0,0.0,0.0,0.0",0.76,5.01,4.36
1,31,13,False,False,True,"0.0,0.0,0.0,1.7,0.0",0.76,9.51,1.17
1,32,12,False,False,True,"0.0,1.0,0.0,0.0,0.0",0.76,17.51,1.46
2,0,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.26,17.51,1.61
2,1,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.23,14.51,1.93
2,2,1,True,False,False,"1.0,1.0,0.0,35.0,112.0",3.5,2.5,1.6
2,3,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,17.51,1.61
2,4,11,True,False,False,"0.0,0.0,0.0,6.0,19.2",2.1,12.0,4.8
2,5,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,4.49
2,6,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",5.21,12.01,1.29
2,7,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",0.76,9.51,1.29
2,8,0,True,False,False,"0.0,0.0,0.0,7.5,48.0",0.75,11.740909,3.418182
2,9,4,True,False,False,"0.0,0.0,1.0,9.0,28.8",6.1,12.0,1.6
2,10,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,14.51,4.81
2,11,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.61
2,12,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.71,12.01,4.81
2,13,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,5.01,4.81
2,14,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,16.01,1.61
2,15,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.93,14.51,4.49
2,16,6,True,False,False,"0.0,0.0,0.0,21.5,68.8",4.85,12.0,4.8
2,17,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.26,5.01,4.81
2,18,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.11,9.51,4.81
2,19,7,True,False,False,"0.0,0.0,1.0,1.8,5.76",0.75,13.9,1.6
2,20,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,7.26,4.81
2,21,7,True,False,False,"0.0,0.0,1.0,6.75,21.6",0.75,7.25,4.8
2,22,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.51,0.01,1.61
2,23,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",6.11,14.51,1.61
2,24,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",2.11,14.51,4.81
2,25,8,True,False,False,"0.0,0.0,1.0,4.5,14.4",0.75,16.0,1.6
2,26,6,False,True,False,"0.0,0.0,0.0,24.75,79.2",4.25,7.25,4.8
2,27,9,False,True,False,"0.0,0.0,1.0,21.0,67.2",4.25,16.0,1.6
2,28,13,False,True,False,"0.0,0.0,0.0,9.0,0.0",6.11,9.51,1.61
2,29,3,False,False,True,"0.0,0.0,0.0,18.5,59.2",3.35,12.0,1.6
2,30,2,False,False,True,"0.0,0.0,0.0,31.5,100.8",3.5,7.25,1.6
2,31,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",3.23,9.51,1.93
2,32,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",3.11,5.01,1.93
3,0,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.96,9.51,4.81
3,1,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,17.51,1.61
3,2,1,True,False,False,"1.0,1.0,0.0,36.5,116.8",3.65,2.5,1.6
3,3,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,4.49
3,4,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,14.51,4.81
3,5,0,True,False,False,"0.0,0.0,0.0,7.5,48.0",0.75,11.740909,3.418182
3,6,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",1.96,14.51,4.81
3,7,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.23,5.01,1.93
3,8,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",6.41,9.51,1.61
3,9,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.29,14.51,1.93
3,10,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.66,0.01,1.61
3,11,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,5.01,4.81
3,12,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",5.51,12.01,1.29
3,13,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",0.76,9.51,1.29
3,14,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.41,12.01,4.81
3,15,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.61
3,16,8,True,False,False,"0.0,0.0,1.0,4.5,14.4",0.75,16.0,1.6
3,17,3,True,False,False,"0.0,0.0,0.0,20.0,64.0",3.5,12.0,1.6
3,18,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",6.41,14.51,1.61
3,19,6,True,False,False,"0.0,0.0,0.0,24.5,78.4",4.85,12.0,4.8
3,20,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,16.01,1.61
3,21,4,True,False,False,"0.0,0.0,1.0,9.0,28.8",6.4,12.0,1.6
3,22,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,7.26,4.81
3,23,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.99,14.51,4.49
3,24,2,True,False,False,"0.0,0.0,0.0,32.85,105.12",3.65,7.25,1.6
3,25,6,True,False,False,"0.0,0.0,0.0,26.1,83.52",4.4,7.25,4.8
3,26,7,False,True,False,"0.0,0.0,1.0,1.8,5.76",0.75,13.9,1.6
3,27,12,False,True,False,"0.0,1.0,0.0,0.0,0.0",4.41,17.51,1.61
3,28,12,False,True,False,"0.0,1.0,0.0,0.0,0.0",4.41,5.01,4.81
3,29,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",3.29,9.51,1.93
3,30,7,False,False,True,"0.0,0.0,1.0,6.75,21.6",0.75,7.25,4.8
3,31,11,False,False,True,"0.0,0.0,0.0,4.5,14.4",1.95,12.0,4.8
3,32,9,False,False,True,"0.0,0.0,1.0,21.9,70.08",4.4,16.0,1.6
4,0,0,True,False,False,"0.0,0.0,0.0,7.5,43.5",0.75,11.740909,3.097727
4,1,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",0.76,9.51,1.17
4,2,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.31,0.01,1.46
4,3,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,14.51,4.36
4,4,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,16.01,1.46
4,5,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",2.06,14.51,4.36
4,6,7,True,False,False,"0.0,0.0,1.0,6.75,19.575",0.75,7.25,4.35
4,7,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.95,5.01,1.75
4,8,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.06,9.51,4.36
4,9,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,17.51,1.46
4,10,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.06,17.51,1.46
4,11,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.46
4,12,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",5.71,9.51,1.46
4,13,4,True,False,False,"0.0,0.0,1.0,9.0,26.1",5.7,12.0,1.45
4,14,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,7.26,4.36
4,15,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",4.81,12.01,1.17
4,16,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",5.71,14.51,1.46
4,17,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.06,5.01,4.36
4,18,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.05,14.51,1.75
4,19,7,True,False,False,"0.0,0.0,1.0,1.8,5.22",0.75,13.9,1.45
4,20,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,5.01,4.36
4,21,3,True,False,False,"0.0,0.0,0.0,16.5,47.85",3.15,12.0,1.45
4,22,9,True,False,False,"0.0,0.0,1.0,19.8,57.42",4.05,16.0,1.45
4,23,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.05,9.51,1.75
4,24,2,False,True,False,"0.0,0.0,0.0,29.7,86.13",3.3,7.25,1.45
4,25,11,False,True,False,"0.0,0.0,0.0,5.5,15.95",2.05,12.0,4.35
4,26,1,False,True,False,"1.0,1.0,0.0,33.0,95.7",3.3,2.5,1.45
4,27,6,False,False,True,"0.0,0.0,0.0,22.95,66.555",4.05,7.25,4.35
4,28,8,False,False,True,"0.0,0.0,1.0,4.5,13.05",0.75,16.0,1.45
4,29,12,False,False,True,"0.0,1.0,0.0,0.0,0.0",4.65,9.51,4.07
4,30,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,4.07
5,0,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.96,17.51,1.41
5,1,9,True,False,False,"0.0,0.0,1.0,19.2,53.76",3.95,16.0,1.4
5,2,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.21,5.01,1.41
5,3,6,True,False,False,"0.0,0.0,0.0,19.5,54.6",4.45,12.0,4.2
5,4,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.49,9.51,3.93
5,5,1,True,False,False,"1.0,1.0,0.0,32.0,89.6",3.2,2.5,1.4
5,6,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,16.01,1.41
5,7,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",4.61,12.01,1.13
5,8,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",0.76,9.51,1.13
5,9,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,17.51,1.41
5,10,2,True,False,False,"0.0,0.0,0.0,28.8,80.64",3.2,7.25,1.4
5,11,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.49,14.51,3.93
5,12,11,True,False,False,"0.0,0.0,0.0,5.0,14.0",2.0,12.0,4.2
5,13,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,3.93
5,14,8,True,False,False,"0.0,0.0,1.0,4.5,12.6",0.75,16.0,1.4
5,15,3,True,False,False,"0.0,0.0,0.0,15.5,43.4",3.05,12.0,1.4
5,16,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",5.51,14.51,1.41
5,17,4,True,False,False,"0.0,0.0,1.0,9.0,25.2",5.5,12.0,1.4
5,18,7,True,False,False,"0.0,0.0,1.0,1.8,5.04",0.75,13.9,1.4
5,19,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,14.51,4.21
5,20,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",2.01,9.51,4.21
5,21,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.41
5,22,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.51,12.01,4.21
5,23,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",2.01,14.51,4.21
5,24,12,False,True,False,"0.0,1.0,0.0,0.0,0.0",0.76,9.51,4.21
5,25,12,False,True,False,"0.0,1.0,0.0,0.0,0.0",3.21,0.01,1.41
5,26,13,False,True,False,"0.0,0.0,0.0,9.0,0.0",2.95,9.51,1.69
5,27,0,False,False,True,"0.0,0.0,0.0,7.5,42.0",0.75,11.740909,2.990909
5,28,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",2.95,14.51,1.69
5,29,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",5.51,9.51,1.41
6,0,4,True,False,False,"0.0,0.0,1.0,9.0,26.1",5.4,12.0,1.45
6,1,7,True,False,False,"0.0,0.0,1.0,1.8,5.22",0.75,13.9,1.45
6,2,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,4.07
6,3,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.91,14.51,1.75
6,4,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.91,9.51,1.75
6,5,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,9.51,4.36
6,6,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",2.01,9.51,4.36
6,7,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.16,5.01,1.46
6,8,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.43,9.51,4.07
6,9,11,True,False,False,"0.0,0.0,0.0,5.0,14.5",2.0,12.0,4.35
6,10,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",5.41,9.51,1.46
6,11,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.51,12.01,4.36
6,12,8,True,False,False,"0.0,0.0,1.0,4.5,13.05",0.75,16.0,1.45
6,13,1,True,False,False,"1.0,1.0,0.0,31.5,91.35",3.15,2.5,1.45
6,14,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",2.01,14.51,4.36
6,15,9,True,False,False,"0.0,0.0,1.0,18.9,54.81",3.9,16.0,1.45
6,16,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",0.76,9.51,1.17
6,17,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.46
6,18,2,True,False,False,"0.0,0.0,0.0,28.35,82.215",3.15,7.25,1.45
6,19,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",5.41,14.51,1.46
6,20,0,True,False,False,"0.0,0.0,0.0,7.5,43.5",0.75,11.740909,3.097727
6,21,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.43,14.51,4.07
6,22,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,16.01,1.46
6,23,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,14.51,4.36
6,24,12,False,True,False,"0.0,1.0,0.0,0.0,0.0",3.16,0.01,1.46
6,25,3,False,True,False,"0.0,0.0,0.0,15.0,43.5",3.0,12.0,1.45
6,26,12,False,True,False,"0.0,1.0,0.0,0.0,0.0",0.76,17.51,1.46
6,27,13,False,False,True,"0.0,0.0,0.0,1.7,0.0",4.51,12.01,1.17
6,28,6,False,False,True,"0.0,0.0,0.0,19.0,55.1",4.4,12.0,4.35
6,29,12,False,False,True,"0.0,1.0,0.0,0.0,0.0",3.91,17.51,1.46
7,0,1,True,False,False,"1.0,1.0,0.0,32.0,99.2",3.2,2.5,1.55
7,1,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.06,18.71,1.56
7,2,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",2.01,9.51,1.25
7,3,7,True,False,False,"0.0,0.0,1.0,6.3,19.53",0.75,16.6,4.65
7,4,3,True,False,False,"0.0,0.0,0.0,13.02,40.362",3.05,16.6,1.55
7,5,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",2.01,9.51,4.66
7,6,8,True,False,False,"0.0,0.0,1.0,4.5,13.95",0.75,17.2,1.55
7,7,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.21,5.01,1.56
7,8,0,True,False,False,"0.0,0.0,0.0,7.5,46.5",0.75,11.740909,3.311364
7,9,2,True,False,False,"0.0,0.0,0.0,28.8,89.28",3.2,7.25,1.55
7,10,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.56,14.51,1.56
7,11,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,16.43,4.35
7,12,11,True,False,False,"0.0,0.0,0.0,5.0,15.5",2.0,12.0,1.55
7,13,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",4.61,16.61,1.25
7,14,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.56
7,15,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",5.51,18.71,1.56
7,16,11,True,False,False,"0.0,0.0,0.0,5.0,15.5",2.0,12.0,4.65
7,17,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",2.01,14.51,1.25
7,18,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,4.35
7,19,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.21,0.01,1.56
7,20,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",0.76,18.71,1.56
7,21,7,True,False,False,"0.0,0.0,1.0,1.8,5.58",0.75,15.1,1.55
7,22,9,True,False,False,"0.0,1.0,0.0,19.5,120.9",4.45,12.0,3.1
7,23,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.21,22.31,1.56
7,24,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,18.71,4.66
7,25,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.09,18.71,4.35
7,26,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.46,9.51,4.66
7,27,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",5.51,14.51,1.56
7,28,9,True,False,False,"0.0,1.0,0.0,23.04,71.424",3.2,20.5,1.55
7,29,7,False,True,False,"0.0,0.0,1.0,1.8,5.58",0.75,13.9,1.55
7,30,12,False,True,False,"0.0,1.0,0.0,0.0,0.0",0.76,9.51,4.66
7,31,6,False,True,False,"0.0,0.0,0.0,20.58,63.798",3.95,16.6,4.65
7,32,4,False,False,True,"0.0,0.0,1.0,7.56,23.436",5.5,16.6,1.55
7,33,13,False,False,True,"0.0,0.0,0.0,1.7,0.0",0.76,9.51,1.25
7,34,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",0.76,15.71,1.56
7,35,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",4.46,9.51,1.56
7,36,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",2.01,14.51,4.66
8,0,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",5.03,9.51,4.35
8,1,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",0.76,9.51,1.25
8,2,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.01,9.51,4.66
8,3,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.41,17.51,1.56
8,4,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.31,9.51,1.87
8,5,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,4.35
8,6,7,True,False,False,"0.0,0.0,1.0,6.75,20.925",0.75,7.25,4.65
8,7,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.66,0.01,1.56
8,8,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.31,14.51,1.87
8,9,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",4.41,5.01,4.66
8,10,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",6.41,14.51,1.56
8,11,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",6.41,9.51,1.56
8,12,8,True,False,False,"0.0,0.0,1.0,4.5,13.95",0.75,16.0,1.55
8,13,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.56
8,14,3,True,False,False,"0.0,0.0,0.0,20.0,62.0",3.5,12.0,1.55
8,15,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,5.01,4.66
8,16,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,17.51,1.56
8,17,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,14.51,4.66
8,18,7,True,False,False,"0.0,0.0,1.0,1.8,5.58",0.75,13.9,1.55
8,19,2,True,False,False,"0.0,0.0,0.0,32.85,101.835",3.65,7.25,1.55
8,20,9,True,False,False,"0.0,0.0,1.0,21.9,67.89",4.4,16.0,1.55
8,21,1,True,False,False,"1.0,1.0,0.0,36.5,113.15",3.65,2.5,1.55
8,22,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.23,5.01,1.87
8,23,11,True,False,False,"0.0,0.0,0.0,5.0,15.5",2.0,12.0,4.65
8,24,4,False,True,False,"0.0,0.0,1.0,9.0,27.9",6.4,12.0,1.55
8,25,13,False,True,False,"0.0,0.0,0.0,9.0,0.0",1.51,7.26,4.66
8,26,6,False,True,False,"0.0,0.0,0.0,26.1,80.91",4.4,7.25,4.65
8,27,13,False,False,True,"0.0,0.0,0.0,1.7,0.0",5.51,12.01,1.25
8,28,13,False,False,True,"0.0,0.0,0.0,9.0,0.0",1.51,16.01,1.56
8,29,12,False,False,True,"0.0,1.0,0.0,0.0,0.0",2.01,14.51,4.66
8,30,0,False,False,True,"0.0,0.0,0.0,7.5,46.5",0.75,11.740909,3.311364
9,0,1,True,False,False,"1.0,1.0,0.0,35.5,110.05",3.55,2.5,1.55
9,1,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",2.01,14.51,4.66
9,2,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",6.21,14.51,1.56
9,3,8,True,False,False,"0.0,0.0,1.0,4.5,13.95",0.75,17.2,1.55
9,4,2,True,False,False,"0.0,0.0,0.0,31.95,99.045",3.55,7.25,1.55
9,5,13,True,False,False,"0.0,0.0,0.0,1.7,0.0",5.31,16.61,1.25
9,6,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,12.27,4.35
9,7,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,18.71,4.66
9,8,11,True,False,False,"0.0,0.0,0.0,5.0,15.5",2.0,12.0,4.65
9,9,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",0.76,18.71,1.56
9,10,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.56,22.31,1.56
9,11,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,16.43,4.35
9,12,6,True,False,False,"0.0,0.0,0.0,23.52,72.912",4.3,16.6,4.65
9,13,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",0.76,9.51,4.66
9,14,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",6.21,18.71,1.56
9,15,7,True,False,False,"0.0,0.0,1.0,1.8,5.58",0.75,13.9,1.55
9,16,3,True,False,False,"0.0,0.0,0.0,15.96,49.476",3.4,16.6,1.55
9,17,7,True,False,False,"0.0,0.0,1.0,1.8,5.58",0.75,15.1,1.55
9,18,12,True,False,False,"0.0,1.0,0.0,0.0,0.0",3.56,0.01,1.56
9,19,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",1.51,13.91,1.56
9,20,13,True,False,False,"0.0,0.0,0.0,9.0,0.0",3.56,5.01,1.56
